genre_ids,id_x,original_language,original_title,popularity,vote_average,vote_count,title_clean,release_date,movie,production_budget,worldwide_gross,title,domestic_gross,foreign_gross
"[18, 10749]",33765,en,A Kind of Loving,2.316,7.9,17,a kind of loving,1962-10-01,a kind of loving,0.0,0.0,a kind of loving,0.0,0.0
[35],487156,en,Judd Apatow: The Return,2.316,6.3,16,judd apatow: the return,2017-12-12,judd apatow: the return,0.0,0.0,judd apatow: the return,0.0,0.0
"[10751, 14, 35]",435737,en,Rufus 2,2.314,7.0,4,rufus 2,2017-01-16,rufus 2,0.0,0.0,rufus 2,0.0,0.0
[27],464001,en,The Wake,2.314,4.7,10,the wake,2017-07-04,the wake,0.0,0.0,the wake,0.0,0.0
[53],435035,en,The Honor Farm,2.313,4.5,6,the honor farm,2017-03-11,the honor farm,0.0,0.0,the honor farm,0.0,0.0
"[18, 18, 36]",430158,en,To Walk Invisible,2.307,7.1,23,to walk invisible,2017-03-26,to walk invisible,0.0,0.0,to walk invisible,0.0,0.0
[28],435848,en,"Blood, Sand & Gold",2.303,6.6,12,"blood, sand & gold",2017-03-10,"blood, sand & gold",0.0,0.0,"blood, sand & gold",0.0,0.0
[35],486334,en,Brian Regan: Nunchucks and Flamethrowers,2.3,5.9,8,brian regan: nunchucks and flamethrowers,2017-11-21,brian regan: nunchucks and flamethrowers,0.0,0.0,brian regan: nunchucks and flamethrowers,0.0,0.0
[10749],483886,en,Do I Say I Do?,2.296,5.5,4,do i say i do?,2017-11-04,do i say i do?,0.0,0.0,do i say i do?,0.0,0.0
"[80, 18]",378631,en,Like Me,2.292,6.1,17,like me,2018-01-25,like me,0.0,0.0,like me,0.0,0.0
"[27, 53]",43148,en,The Vampire Bat,2.292,5.6,23,the vampire bat,1933-01-21,the vampire bat,0.0,0.0,the vampire bat,0.0,0.0
[18],377279,es,Hermia & Helena,2.288,6.0,7,hermia & helena,2017-05-26,hermia & helena,0.0,0.0,hermia & helena,0.0,0.0
"[10751, 18]",397992,en,Fair Haven,2.287,6.2,40,fair haven,2017-03-03,fair haven,0.0,0.0,fair haven,0.0,0.0
"[16, 10751, 878]",509080,en,LEGO Marvel Super Heroes - Guardians of the Galaxy: The Thanos Threat,2.287,4.7,5,lego marvel super heroes - guardians of the galaxy: the thanos threat,2017-12-09,lego marvel super heroes - guardians of the galaxy: the thanos threat,0.0,0.0,lego marvel super heroes - guardians of the galaxy: the thanos threat,0.0,0.0
